D	q
1.016438532826968721e-02	3.793134961181562903e-01
1.018556113103691665e-02	3.799291067998231131e-01
1.020673693380414436e-02	3.805447174814898803e-01
1.022791273657137207e-02	3.811603281631567031e-01
1.024908853933860151e-02	3.817759388448235258e-01
1.027026434210582921e-02	3.823915495264902931e-01
1.029144014487305865e-02	3.830071602081571158e-01
1.031261594764028809e-02	3.836227708898239386e-01
1.033379175040751406e-02	3.842383815714907058e-01
1.035496755317474350e-02	3.848539922531575286e-01
1.037614335594197294e-02	3.854696029348243513e-01
1.039731915870920065e-02	3.860852136164911186e-01
1.041849496147642835e-02	3.867008242981579413e-01
1.043967076424365779e-02	3.873164349798247641e-01
1.046084656701088723e-02	3.879320456614915869e-01
1.048202236977811494e-02	3.885476563431583541e-01
1.050319817254534265e-02	3.891632670248251769e-01
1.052437397531257209e-02	3.897788777064919996e-01
1.054554977807979979e-02	3.903944883881587669e-01
1.056672558084702923e-02	3.910100990698255896e-01
