D	q
1.951597916403353603e-03	2.151350187796402247e-01
1.956844147361426998e-03	2.155799399029056096e-01
1.962090378319500828e-03	2.160248610261710223e-01
1.967336609277574224e-03	2.164697821494364072e-01
1.972582840235647620e-03	2.169147032727017921e-01
1.977829071193721016e-03	2.173596243959671770e-01
1.983075302151794846e-03	2.178045455192325897e-01
1.988321533109868242e-03	2.182494666424979746e-01
1.993567764067941638e-03	2.186943877657633595e-01
1.998813995026015467e-03	2.191393088890287721e-01
2.004060225984088863e-03	2.195842300122941571e-01
2.009306456942162259e-03	2.200291511355595420e-01
2.014552687900235655e-03	2.204740722588249269e-01
2.019798918858309485e-03	2.209189933820903395e-01
2.025045149816382881e-03	2.213639145053557244e-01
2.030291380774456277e-03	2.218088356286211094e-01
2.035537611732530106e-03	2.222537567518865220e-01
2.040783842690603502e-03	2.226986778751519069e-01
2.046030073648676898e-03	2.231435989984172918e-01
2.051276304606750728e-03	2.235885201216827045e-01
2.056522535564824124e-03	2.240334412449480894e-01
2.061768766522897520e-03	2.244783623682134743e-01
2.067014997480970916e-03	2.249232834914788592e-01
2.072261228439044745e-03	2.253682046147442719e-01
2.077507459397118141e-03	2.258131257380096568e-01
2.082753690355191537e-03	2.262580468612750417e-01
2.087999921313265367e-03	2.267029679845404544e-01
2.093246152271338763e-03	2.271478891078058393e-01
2.098492383229412159e-03	2.275928102310712242e-01
2.103738614187485555e-03	2.280377313543366091e-01
2.108984845145559384e-03	2.284826524776020218e-01
2.114231076103632780e-03	2.289275736008674067e-01
2.119477307061706176e-03	2.293724947241327916e-01
2.124723538019780006e-03	2.298174158473982043e-01
2.129969768977853402e-03	2.302623369706635892e-01
2.135215999935926798e-03	2.307072580939289741e-01
2.140462230894000627e-03	2.311521792171943868e-01
2.145708461852074023e-03	2.315971003404597717e-01
2.150954692810147419e-03	2.320420214637251566e-01
2.156200923768221249e-03	2.324869425869905415e-01
2.161447154726294645e-03	2.329318637102559542e-01
2.166693385684368041e-03	2.333767848335213391e-01
2.171939616642441871e-03	2.338217059567867240e-01
2.177185847600515266e-03	2.342666270800521366e-01
2.182432078558588662e-03	2.347115482033175216e-01
2.187678309516662492e-03	2.351564693265829065e-01
2.192924540474735888e-03	2.356013904498482914e-01
2.198170771432809718e-03	2.360463115731137040e-01
2.203417002390883114e-03	2.364912326963790890e-01
2.208663233348956510e-03	2.369361538196444739e-01
2.213909464307030339e-03	2.373810749429098865e-01
2.219155695265103735e-03	2.378259960661752714e-01
2.224401926223177131e-03	2.382709171894406563e-01
2.229648157181250961e-03	2.387158383127060690e-01
2.234894388139324357e-03	2.391607594359714539e-01
2.240140619097397753e-03	2.396056805592368388e-01
2.245386850055471149e-03	2.400506016825022237e-01
2.250633081013544978e-03	2.404955228057676364e-01
2.255879311971618374e-03	2.409404439290330213e-01
2.261125542929691770e-03	2.413853650522984062e-01
2.266371773887765600e-03	2.418302861755638189e-01
2.271618004845838996e-03	2.422752072988292038e-01
2.276864235803912392e-03	2.427201284220945887e-01
2.282110466761985788e-03	2.431650495453599736e-01
2.287356697720059617e-03	2.436099706686253863e-01
2.292602928678133013e-03	2.440548917918907712e-01
2.297849159636206409e-03	2.444998129151561561e-01
2.303095390594280239e-03	2.449447340384215688e-01
2.308341621552353635e-03	2.453896551616869537e-01
2.313587852510427031e-03	2.458345762849523386e-01
2.318834083468500427e-03	2.462794974082177235e-01
2.324080314426574256e-03	2.467244185314831362e-01
2.329326545384647652e-03	2.471693396547485211e-01
2.334572776342721048e-03	2.476142607780139060e-01
2.339819007300794878e-03	2.480591819012793187e-01
2.345065238258868274e-03	2.485041030245447036e-01
2.350311469216941670e-03	2.489490241478100885e-01
2.355557700175015499e-03	2.493939452710755011e-01
2.360803931133088895e-03	2.498388663943408861e-01
2.366050162091162291e-03	2.502837875176062710e-01
2.371296393049235687e-03	2.507287086408716559e-01
2.376542624007309083e-03	2.511736297641370408e-01
2.381788854965382479e-03	2.516185508874024257e-01
2.387035085923456309e-03	2.520634720106678106e-01
2.392281316881530139e-03	2.525083931339332510e-01
2.397527547839603534e-03	2.529533142571986359e-01
2.402773778797676930e-03	2.533982353804640208e-01
2.408020009755750326e-03	2.538431565037294058e-01
2.413266240713823722e-03	2.542880776269947907e-01
2.418512471671897552e-03	2.547329987502601756e-01
2.423758702629970948e-03	2.551779198735255605e-01
2.429004933588044778e-03	2.556228409967910009e-01
2.434251164546118174e-03	2.560677621200563858e-01
2.439497395504191569e-03	2.565126832433217707e-01
2.444743626462265399e-03	2.569576043665871556e-01
2.449989857420338795e-03	2.574025254898525406e-01
2.455236088378412191e-03	2.578474466131179255e-01
2.460482319336485587e-03	2.582923677363833104e-01
2.465728550294559417e-03	2.587372888596487508e-01
2.470974781252632813e-03	2.591822099829141357e-01
2.476221012210706642e-03	2.596271311061795206e-01
2.481467243168780038e-03	2.600720522294449055e-01
2.486713474126853434e-03	2.605169733527102904e-01
2.491959705084926830e-03	2.609618944759756753e-01
2.497205936043000226e-03	2.614068155992410603e-01
2.502452167001074489e-03	2.618517367225065007e-01
2.507698397959147885e-03	2.622966578457718856e-01
2.512944628917221281e-03	2.627415789690372705e-01
2.518190859875294677e-03	2.631865000923026554e-01
2.523437090833368073e-03	2.636314212155680403e-01
2.528683321791441469e-03	2.640763423388334252e-01
2.533929552749515732e-03	2.645212634620988656e-01
2.539175783707589128e-03	2.649661845853642506e-01
